id;full_name;dob;telnum;mail;loyalty
C0000004101;Josh Doctson;1978-08-30;+43  664 5965764;Josh.Doctson@outlook.com;0
C0000004102;Laquon Treadwell;1942-05-18;+43  664 8781191;Laquon.Treadwell@univie.ac.at;0
C0000004103;William Jackson;1985-05-19;+43  664 5989196;William.Jackson@outlook.com;0
C0000004104;Artie Burns;1959-10-25;+43  664 6784816;Artie.Burns@outlook.com;0
C0000004105;Paxton Lynch;2005-01-11;+43  1 8095176;Paxton.Lynch@gmx.de;0
C0000004106;Kenny Clark;2001-01-03;+43  664 8026778;Kenny.Clark@example.com;0
C0000004107;Joshua Garnett;2003-05-02;+43  664 6665019;Joshua.Garnett@chello.at;0
C0000004108;Robert Nkemdiche;1951-10-15;+43  680 1124908;Robert.Nkemdiche@outlook.com;0
C0000004109;Vernon Butler;1968-10-26;+43  676 2109667;Vernon.Butler@chello.at;0
C0000004110;Germain Ifedi;1998-02-09;+43  664 6377102;Germain.Ifedi@me.com;1
C0000004111;Emmanuel Ogbah;1948-04-23;+43  676 9025697;Emmanuel.Ogbah@chello.at;0
C0000004112;Kevin Dodd;1943-03-29;+43  676 4804172;Kevin.Dodd@yahoo.com;0
C0000004113;Jaylon Smith;1971-05-05;+43  680 1469403;Jaylon.Smith@gmx.at;0
C0000004114;Hunter Henry;1967-08-22;+43  664 3753058;Hunter.Henry@me.com;0
C0000004115;Myles Jack;1940-09-28;+43  680 3098868;Myles.Jack@gmx.de;0
C0000004116;Chris Jones;1968-12-24;+43  1 5778211;Chris.Jones@chello.at;0
C0000004117;Xavien Howard;1963-08-15;+43  676 1106971;Xavien.Howard@chello.at;0
C0000004118;Noah Spence;2001-07-14;+43  676 1572821;Noah.Spence@univie.ac.at;0
C0000004119;Sterling Shepard;1957-10-29;+43  680 3943687;Sterling.Shepard@gmx.at;0
C0000004120;Reggie Ragland;1963-09-11;+43  680 1546559;Reggie.Ragland@chello.at;1
C0000004121;Kamalei Correa;1969-09-14;+43  680 7998233;Kamalei.Correa@gmx.at;0
C0000004122;Austin Johnson;1973-06-01;+43  680 7860445;Austin.Johnson@yahoo.com;0
C0000004123;Jihad Ward;1955-04-14;+43  664 8770263;Jihad.Ward@yahoo.com;0
C0000004124;Derrick Henry;1946-10-12;+43  664 2956535;Derrick.Henry@univie.ac.at;0
C0000004125;A'Shawn Robinson;1990-12-12;+43  680 6411296;AShawn.Robinson@outlook.com;0
C0000004126;Michael Thomas;1946-01-14;+43  1 2951443;Michael.Thomas@chello.at;0
C0000004127;Jason Spriggs;1979-01-03;+43  1 6885910;Jason.Spriggs@gmail.com;0
C0000004128;Jarran Reed;1967-06-08;+43  664 7349865;Jarran.Reed@hotmail.com;0
C0000004129;Nick Martin;1994-04-27;+43  664 6420759;Nick.Martin@chello.at;0
C0000004130;Christian Hackenberg;1987-12-13;+43  676 8916362;Christian.Hackenberg@me.com;1
C0000004131;Deion Jones;1954-08-18;+43  680 8545861;Deion.Jones@chello.at;0
C0000004132;Su'a Cravens;1952-04-15;+43  680 1439425;Sua.Cravens@hotmail.com;0
C0000004133;Mackensie Alexander;1987-03-02;+43  664 2827529;Mackensie.Alexander@chello.at;0
C0000004134;Tyler Boyd;1970-04-07;+43  680 6512770;Tyler.Boyd@gmail.com;0
C0000004135;Cody Whitehair;1955-07-24;+43  680 7715646;Cody.Whitehair@me.com;0
C0000004136;T.J. Green;1991-12-31;+43  676 1184390;T.JGreen@gmail.com;0
C0000004137;Sean Davis;2007-10-11;+43  664 9733178;Sean.Davis@example.com;0
C0000004138;Roberto Aguayo;1985-02-20;+43  664 6778528;Roberto.Aguayo@univie.ac.at;0
C0000004139;Cyrus Jones;1964-02-13;+43  664 8534859;Cyrus.Jones@chello.at;0
C0000004140;Vonn Bell;1976-01-22;+43  664 8193232;Vonn.Bell@outlook.com;1
C0000004141;James Bradberry;1961-08-24;+43  676 6901749;James.Bradberry@univie.ac.at;0
C0000004142;Adam Gotsis;1968-01-29;+43  680 4721081;Adam.Gotsis@yahoo.com;0
C0000004143;Kevin Byard;1974-10-26;+43  664 8475126;Kevin.Byard@me.com;0
C0000004144;Carl Nassib;1955-02-22;+43  680 6126585;Carl.Nassib@hotmail.com;0
C0000004145;Max Tuerk;1973-06-09;+43  664 4254121;Max.Tuerk@univie.ac.at;0
C0000004146;Maliek Collins;1941-01-26;+43  1 1628230;Maliek.Collins@gmail.com;0
C0000004147;Will Redmond;1964-12-31;+43  1 9775001;Will.Redmond@chello.at;0
C0000004148;Yannick Ngakoue;1952-06-22;+43  664 4368235;Yannick.Ngakoue@univie.ac.at;0
C0000004149;Bronson Kaufusi;1946-10-19;+43  664 4366506;Bronson.Kaufusi@example.com;0
C0000004150;Darian Thompson;1972-10-01;+43  680 9331494;Darian.Thompson@me.com;1
C0000004151;Jonathan Bullard;1993-03-14;+43  664 2887610;Jonathan.Bullard@gmail.com;0
C0000004152;Kenyan Drake;1997-04-10;+43  676 6531950;Kenyan.Drake@gmail.com;0
C0000004153;KeiVarae Russell;1942-07-01;+43  676 1633342;KeiVarae.Russell@univie.ac.at;0
C0000004154;Shilique Calhoun;1944-06-15;+43  1 7505960;Shilique.Calhoun@gmail.com;0
C0000004155;Shon Coleman;1992-04-11;+43  680 5233307;Shon.Coleman@univie.ac.at;0
C0000004156;Daryl Worley;1952-01-28;+43  664 8565981;Daryl.Worley@yahoo.com;0
C0000004157;Joe Thuney;1974-04-06;+43  1 5785331;Joe.Thuney@chello.at;0
C0000004158;Isaac Seumalo;1950-07-07;+43  676 1588138;Isaac.Seumalo@me.com;0
C0000004159;Adolphus Washington;1946-11-06;+43  1 1052772;Adolphus.Washington@yahoo.com;0
C0000004160;Austin Hooper;1990-04-22;+43  676 2806907;Austin.Hooper@univie.ac.at;1
C0000004161;Le'Raven Clark;1943-01-19;+43  664 1988833;LeRaven.Clark@gmx.at;0
C0000004162;Jordan Jenkins;1996-11-21;+43  664 1702470;Jordan.Jenkins@gmail.com;0
C0000004163;Kendall Fuller;1953-09-28;+43  676 5301901;Kendall.Fuller@chello.at;0
C0000004164;Braxton Miller;1972-10-25;+43  676 1711218;Braxton.Miller@yahoo.com;0
C0000004165;Leonte Carroo;2002-07-23;+43  680 6449120;Leonte.Carroo@gmail.com;0
C0000004166;Nick Vigil;1958-04-20;+43  664 8244936;Nick.Vigil@yahoo.com;0
C0000004167;Kyler Fackrell;1980-06-08;+43  664 9501129;Kyler.Fackrell@chello.at;0
C0000004168;Javon Hargrave;1971-07-16;+43  680 8138762;Javon.Hargrave@me.com;0
C0000004169;C.J. Prosise;1958-01-30;+43  664 6041002;C.JProsise@me.com;0
C0000004170;Jacoby Brissett;1990-03-15;+43  676 8023589;Jacoby.Brissett@chello.at;1
C0000004171;Brandon Williams;1942-02-17;+43  664 8860241;Brandon.Williams@chello.at;0
C0000004172;Cody Kessler;1940-01-06;+43  680 4965081;Cody.Kessler@yahoo.com;0
C0000004173;Nick Vannett;1967-07-07;+43  680 7839043;Nick.Vannett@chello.at;0
C0000004174;Graham Glasgow;1989-05-19;+43  676 6614003;Graham.Glasgow@gmx.at;0
C0000004175;Vincent Valentine;1976-09-21;+43  680 9949848;Vincent.Valentine@outlook.com;0
C0000004176;Rees Odhiambo;1967-10-19;+43  664 2770350;Rees.Odhiambo@gmail.com;0
C0000004177;Justin Simmons;1987-05-31;+43  664 7376980;Justin.Simmons@gmail.com;0
C0000004178;Joe Schobert;1987-07-05;+43  664 7763051;Joe.Schobert@gmx.at;0
C0000004179;Connor Cook;1996-01-22;+43  664 6792179;Connor.Cook@chello.at;0
C0000004180;Charles Tapper;1994-04-11;+43  676 3627451;Charles.Tapper@gmx.at;1
C0000004181;Joshua Perry;1947-02-05;+43  680 2130179;Joshua.Perry@chello.at;0
C0000004182;Sheldon Day;1967-09-21;+43  664 6282205;Sheldon.Day@hotmail.com;0
C0000004183;Tavon Young;1945-03-11;+43  680 7904812;Tavon.Young@example.com;0
C0000004184;Parker Ehinger;1988-06-11;+43  664 3027882;Parker.Ehinger@me.com;0
C0000004185;Eric Murray;1985-12-11;+43  664 9165560;Eric.Murray@gmail.com;0
C0000004186;Chris Moore;1964-12-23;+43  676 6463130;Chris.Moore@gmail.com;0
C0000004187;Ryan Smith;1976-08-13;+43  664 7692851;Ryan.Smith@gmx.at;0
C0000004188;B.J. Goodson;1965-02-06;+43  1 9786236;B.JGoodson@yahoo.com;0
C0000004189;Tyler Higbee;1963-03-21;+43  676 4324305;Tyler.Higbee@hotmail.com;0
C0000004190;Miles Killebrew;1996-12-20;+43  664 2274426;Miles.Killebrew@me.com;1
C0000004191;Malcolm Mitchell;2007-06-22;+43  664 3587432;Malcolm.Mitchell@outlook.com;0
C0000004192;Nick Kwiatkoski;1990-05-18;+43  676 3268772;Nick.Kwiatkoski@yahoo.com;0
C0000004193;Ricardo Louis;1942-07-08;+43  680 4839224;Ricardo.Louis@outlook.com;0
C0000004194;De'Vondre Campbell;1997-06-05;+43  680 5554928;DeVondre.Campbell@univie.ac.at;0
C0000004195;Hassan Ridgeway;2001-10-27;+43  676 1240811;Hassan.Ridgeway@chello.at;0
C0000004196;Pharoh Cooper;1942-11-01;+43  664 9611442;Pharoh.Cooper@univie.ac.at;0
C0000004197;Juston Burris;1967-12-24;+43  664 8143458;Juston.Burris@me.com;0
C0000004198;Tyler Ervin;1984-09-13;+43  676 7020918;Tyler.Ervin@yahoo.com;0
C0000004199;David Onyemata;1973-04-07;+43  664 7162376;David.Onyemata@gmx.de;0
C0000004200;Willie Beavers;1943-09-11;+43  676 2401549;Willie.Beavers@univie.ac.at;1
C0000004201;Andrew Billings;1949-05-22;+43  664 1182268;Andrew.Billings@gmx.de;0
C0000004202;Jerald Hawkins;1967-11-18;+43  680 2418836;Jerald.Hawkins@yahoo.com;0
C0000004203;Deon Bush;1993-08-22;+43  664 4174389;Deon.Bush@chello.at;0
C0000004204;Antonio Morrison;1980-09-12;+43  676 5391245;Antonio.Morrison@yahoo.com;0
C0000004205;Demarcus Robinson;1941-01-07;+43  676 1253700;Demarcus.Robinson@gmail.com;0
C0000004206;Deiondre' Hall;1988-08-23;+43  676 5881113;Deiondre.Hall@chello.at;0
C0000004207;Evan Boehm;1966-04-26;+43  664 2336938;Evan.Boehm@me.com;0
C0000004208;Derrick Kindred;1940-06-21;+43  676 6440464;Derrick.Kindred@outlook.com;0
C0000004209;Alex Lewis;1959-05-13;+43  680 2118948;Alex.Lewis@outlook.com;0
C0000004210;Blake Martinez;1991-04-23;+43  1 1114229;Blake.Martinez@chello.at;1
C0000004211;Willie Henry;1988-12-28;+43  664 9734887;Willie.Henry@gmx.at;0
C0000004212;Rashard Robinson;1980-06-29;+43  676 2786581;Rashard.Robinson@yahoo.com;0
C0000004213;Kenneth Dixon;1971-03-26;+43  664 4619587;Kenneth.Dixon@gmx.at;0
C0000004214;Dak Prescott;2004-05-04;+43  664 8504792;Dak.Prescott@gmx.de;0
C0000004215;Devontae Booker;1949-03-27;+43  680 8733557;Devontae.Booker@gmx.at;0
C0000004216;Dean Lowry;1968-11-11;+43  1 8036583;Dean.Lowry@chello.at;0
C0000004217;Seth Devalve;1949-10-22;+43  680 2083337;Seth.Devalve@chello.at;0
C0000004218;Cardale Jones;1984-09-08;+43  1 6061778;Cardale.Jones@example.com;0
C0000004219;Tajae Sharpe;1987-11-23;+43  664 3978040;Tajae.Sharpe@gmail.com;0
C0000004220;Zack Sanchez;1947-06-20;+43  676 9833944;Zack.Sanchez@gmx.de;1
C0000004221;Ronald Blair;1958-01-18;+43  664 6291477;Ronald.Blair@univie.ac.at;0
C0000004222;DeAndre Washington;1944-06-25;+43  676 2024353;DeAndre.Washington@chello.at;0
C0000004223;Connor McGovern;1957-08-03;+43  676 1859989;Connor.McGovern@chello.at;0
C0000004224;John Theus;1970-11-03;+43  1 3681280;John.Theus@gmail.com;0
C0000004225;Matt Judon;1956-10-07;+43  664 5702812;Matt.Judon@example.com;0
C0000004226;Quinton Jefferson;1977-06-28;+43  664 7736074;Quinton.Jefferson@me.com;0
C0000004227;Caleb Benenoch;1971-08-23;+43  664 3612353;Caleb.Benenoch@chello.at;0
C0000004228;Paul Perkins;2004-09-29;+43  676 7516275;Paul.Perkins@hotmail.com;0
C0000004229;Jordan Howard;1987-01-16;+43  680 6613407;Jordan.Howard@univie.ac.at;0
C0000004230;Joe Dahl;1984-10-09;+43  664 6322487;Joe.Dahl@gmx.at;1
C0000004231;Matthew Ioannidis;1981-07-26;+43  664 3742994;Matthew.Ioannidis@me.com;0
C0000004232;Wendell Smallwood;1969-05-19;+43  664 2351234;Wendell.Smallwood@me.com;0
C0000004233;Jordan Payton;1949-06-15;+43  664 4809785;Jordan.Payton@hotmail.com;0
C0000004234;Joe Haeg;1973-02-14;+43  676 6457380;Joe.Haeg@gmail.com;0
C0000004235;Jonathan Williams;2006-07-11;+43  676 3715122;Jonathan.Williams@me.com;0
C0000004236;LeShaun Sims;1987-01-11;+43  664 4895176;LeShaun.Sims@gmx.de;0
C0000004237;Brandon Shell;1987-05-01;+43  680 1629260;Brandon.Shell@gmail.com;0
C0000004238;K.J. Dillon;1950-02-04;+43  676 7796023;K.JDillon@chello.at;0
C0000004239;Kentrell Brothers;1951-10-16;+43  664 6366105;Kentrell.Brothers@hotmail.com;0
C0000004240;Christian Westerman;1977-09-06;+43  680 8591200;Christian.Westerman@gmail.com;1
C0000004241;Kevin Hogan;1946-01-17;+43  680 2667192;Kevin.Hogan@gmx.de;0
C0000004242;Trevor Davis;1973-02-22;+43  664 9035478;Trevor.Davis@example.com;0
C0000004243;Halapoulivaati Vaitai;1942-02-10;+43  1 7131375;Halapoulivaati.Vaitai@hotmail.com;0
C0000004244;Tyreek Hill;1986-06-17;+43  1 8170154;Tyreek.Hill@yahoo.com;0
C0000004245;D.J. Reader;1968-09-04;+43  680 1075485;D.JReader@hotmail.com;0
C0000004246;Marqui Christian;1978-07-19;+43  664 1516395;Marqui.Christian@hotmail.com;0
C0000004247;Spencer Drango;1952-04-21;+43  676 7261434;Spencer.Drango@me.com;0
C0000004248;Antwione Williams;1983-02-25;+43  676 9367934;Antwione.Williams@me.com;0
C0000004249;Cole Toner;1950-03-15;+43  680 5548897;Cole.Toner@chello.at;0
C0000004250;Alex Collins;1951-04-20;+43  676 2111365;Alex.Collins@hotmail.com;1
C0000004251;Rashard Higgins;1980-11-11;+43  664 2351449;Rashard.Higgins@univie.ac.at;0
C0000004252;Trey Caldwell;2004-10-30;+43  676 2663567;Trey.Caldwell@chello.at;0
C0000004253;Fahn Cooper;1973-11-19;+43  676 6685043;Fahn.Cooper@chello.at;0
C0000004254;Jatavis Brown;1960-07-19;+43  676 6953401;Jatavis.Brown@chello.at;0
C0000004255;Andy Janovich;1965-01-31;+43  1 2297467;Andy.Janovich@chello.at;0
C0000004256;Temarrick Hemingway;1987-11-26;+43  664 2280115;Temarrick.Hemingway@hotmail.com;0
C0000004257;D.J. White;1995-05-30;+43  680 4788017;D.JWhite@chello.at;0
C0000004258;Drew Kaser;1941-02-15;+43  680 4338524;Drew.Kaser@outlook.com;0
C0000004259;Moritz Boehringer;1958-10-11;+43  664 7412383;Moritz.Boehringer@chello.at;0
C0000004260;Tyrone Holmes;1992-10-05;+43  664 2400196;Tyrone.Holmes@outlook.com;1
C0000004261;Keenan Reynolds;1971-07-11;+43  680 2545024;Keenan.Reynolds@outlook.com;0
C0000004262;Devante Bond;1946-01-23;+43  680 5128892;Devante.Bond@gmx.de;0
C0000004263;Jerell Adams;1984-03-29;+43  664 2002362;Jerell.Adams@me.com;0
C0000004264;DeAndre Houston-Carson;1977-07-08;+43  676 5585977;DeAndre.Houston-Carson@univie.ac.at;0
C0000004265;Jakeem Grant;1974-11-20;+43  664 7713826;Jakeem.Grant@me.com;0
C0000004266;Nate Sudfeld;1997-12-27;+43  664 6553708;Nate.Sudfeld@outlook.com;0
C0000004267;David Morgan;1949-12-29;+43  664 1650513;David.Morgan@chello.at;0
C0000004268;Anthony Brown;1985-02-14;+43  676 3867740;Anthony.Brown@gmail.com;0
C0000004269;Josh Forrest;1948-08-17;+43  664 3410268;Josh.Forrest@gmx.de;0
C0000004270;Jake Rudock;1950-02-28;+43  676 4338176;Jake.Rudock@gmx.de;1
C0000004271;Kolby Listenbee;1973-04-16;+43  664 2639265;Kolby.Listenbee@hotmail.com;0
C0000004272;Sebastian Tretola;1988-03-29;+43  680 2377600;Sebastian.Tretola@gmail.com;0
C0000004273;Cory James;1967-05-13;+43  680 8051363;Cory.James@yahoo.com;0
C0000004274;Wes Schweitzer;1981-07-12;+43  680 8468751;Wes.Schweitzer@gmx.at;0
C0000004275;Blake Countess;1985-03-01;+43  1 6141149;Blake.Countess@univie.ac.at;0
C0000004276;Dan Vitale;1969-02-09;+43  664 5277247;Dan.Vitale@chello.at;0
C0000004277;Derek Watt;1976-04-11;+43  664 7838922;Derek.Watt@me.com;0
C0000004278;Cody Core;1981-10-11;+43  680 7276308;Cody.Core@outlook.com;0
C0000004279;Kyle Murphy;1957-11-20;+43  664 8246910;Kyle.Murphy@gmail.com;0
C0000004280;Brandon Allen;2006-09-28;+43  680 6214047;Brandon.Allen@chello.at;1
C0000004281;Anthony Zettel;1947-07-28;+43  676 8093739;Anthony.Zettel@gmx.at;0
C0000004282;Dadi Nicolas;1948-03-16;+43  680 9401275;Dadi.Nicolas@hotmail.com;0
C0000004283;Jordan Lucas;1974-05-05;+43  1 1379295;Jordan.Lucas@hotmail.com;0
C0000004284;Harlan Miller;1954-08-20;+43  664 6542408;Harlan.Miller@outlook.com;0
C0000004285;Mike Thomas;2007-05-22;+43  664 8484678;Mike.Thomas@example.com;0
C0000004286;Jeff Driskel;2000-07-15;+43  664 8611981;Jeff.Driskel@yahoo.com;0
C0000004287;Kamu Grugier-Hill;1980-04-06;+43  676 8320052;Kamu.Grugier-Hill@gmx.de;0
C0000004288;Maurice Canady;1953-08-26;+43  664 9014163;Maurice.Canady@yahoo.com;0
C0000004289;Jimmy Landes;1949-01-28;+43  676 6954319;Jimmy.Landes@chello.at;0
C0000004290;Kelvin Taylor;1946-07-26;+43  676 4159830;Kelvin.Taylor@gmail.com;1
C0000004291;Kavon Frazier;1976-09-13;+43  680 4078207;Kavon.Frazier@univie.ac.at;0
C0000004292;Aaron Burbridge;1946-10-18;+43  676 8785968;Aaron.Burbridge@gmx.de;0
C0000004293;Elandon Roberts;1978-09-17;+43  680 2394803;Elandon.Roberts@gmx.at;0
C0000004294;Joey Hunt;1941-04-21;+43  676 6296316;Joey.Hunt@outlook.com;0
C0000004295;Darius Jackson;1945-08-27;+43  664 5416359;Darius.Jackson@chello.at;0
C0000004296;Rico Gathers;1988-03-17;+43  676 2614011;Rico.Gathers@chello.at;0
C0000004297;Kevon Seymour;1973-11-03;+43  680 6703589;Kevon.Seymour@chello.at;0
C0000004298;Will Parks;1946-12-29;+43  664 2616597;Will.Parks@chello.at;0
C0000004299;Travis Feeney;1999-03-06;+43  680 8261439;Travis.Feeney@gmx.at;0
C0000004300;Ted Karras;1941-05-02;+43  664 5449158;Ted.Karras@me.com;1
C0000004301;Aaron Wallace;1961-04-17;+43  676 3961942;Aaron.Wallace@univie.ac.at;0
C0000004302;Brandon Doughty;1956-07-17;+43  676 3766087;Brandon.Doughty@gmx.at;0
C0000004303;Donavon Clark;1960-08-27;+43  664 6579463;Donavon.Clark@yahoo.com;0
C0000004304;Devin Lucien;1960-04-25;+43  676 9007015;Devin.Lucien@hotmail.com;0
C0000004305;Jonathan Woodard;1992-07-21;+43  676 4854730;Jonathan.Woodard@gmail.com;0
C0000004306;Stephen Weatherly;1942-05-11;+43  1 8067287;Stephen.Weatherly@gmx.at;0
C0000004307;Riley Dixon;1976-05-18;+43  1 7087259;Riley.Dixon@chello.at;0
C0000004308;Demarcus Ayers;1971-07-26;+43  664 2724451;Demarcus.Ayers@gmx.at;0
C0000004309;Daniel Braverman;1962-04-04;+43  680 3367900;Daniel.Braverman@gmail.com;0
C0000004310;Thomas Duarte;1946-02-10;+43  664 4396023;Thomas.Duarte@chello.at;1
C0000004311;Steven Daniels;2001-04-11;+43  664 4917842;Steven.Daniels@univie.ac.at;0
C0000004312;Jalen Mills;1990-05-03;+43  664 1189925;Jalen.Mills@hotmail.com;0
C0000004313;Vadal Alexander;1981-03-10;+43  664 7035453;Vadal.Alexander@chello.at;0
C0000004314;Lac Edwards;1953-12-06;+43  664 2972624;Lac.Edwards@outlook.com;0
C0000004315;Dwayne Washington;1951-05-26;+43  664 7704712;Dwayne.Washington@example.com;0
C0000004316;Daniel Lasco;1989-11-14;+43  664 5244153;Daniel.Lasco@chello.at;0
C0000004317;Devin Fuller;1978-01-18;+43  664 8059004;Devin.Fuller@gmx.de;0
C0000004318;Trevor Bates;1977-06-16;+43  664 7979080;Trevor.Bates@gmail.com;0
C0000004319;Alex McCalister;1959-01-05;+43  680 4406045;Alex.McCalister@yahoo.com;0
C0000004320;Charone Peake;1994-10-13;+43  676 6690390;Charone.Peake@gmail.com;1
C0000004321;Keith Marshall;2006-08-31;+43  664 1657063;Keith.Marshall@yahoo.com;0
C0000004322;Kenny Lawler;1947-11-21;+43  680 6223802;Kenny.Lawler@me.com;0
C0000004323;Jayron Kearse;1971-10-18;+43  664 2431882;Jayron.Kearse@me.com;0
C0000004324;Clayton Fejedelem;1969-07-02;+43  664 2647084;Clayton.Fejedelem@univie.ac.at;0
C0000004325;Tyler Matakevich;1996-01-13;+43  664 4513729;Tyler.Matakevich@chello.at;0
C0000004326;Zac Brooks;1959-03-01;+43  676 5207773;Zac.Brooks@chello.at;0
C0000004327;Austin Blythe;1946-09-14;+43  676 7560553;Austin.Blythe@chello.at;0
C0000004328;Prince Charles Iworah;1980-06-11;+43  664 5377639;Prince.Charles.Iworah@gmx.at;0
C0000004329;Scooby Wright;1947-04-30;+43  676 1435540;Scooby.Wright@gmail.com;0
C0000004330;Joe Walker;1965-06-12;+43  664 8034050;Joe.Walker@gmail.com;1
C0000004331;Beau Sandland;2000-03-18;+43  664 9109006;Beau.Sandland@example.com;0
C0000004332;Kalan Reed;1945-03-06;+43  680 6899555;Kalan.Reed@hotmail.com;0
C0000004333;Myles Garrett;1957-03-23;+43  664 2698132;Myles.Garrett@outlook.com;0
C0000004334;Mitch Trubisky;1949-06-04;+43  664 6815621;Mitch.Trubisky@univie.ac.at;0
C0000004335;Solomon Thomas;1986-02-24;+43  680 9740875;Solomon.Thomas@hotmail.com;0
C0000004336;Leonard Fournette;1998-03-26;+43  676 6895720;Leonard.Fournette@gmail.com;0
C0000004337;Corey Davis;1978-04-10;+43  664 4469440;Corey.Davis@gmail.com;0
C0000004338;Jamal Adams;1979-02-19;+43  664 6015900;Jamal.Adams@gmail.com;0
C0000004339;Mike Williams;1982-09-25;+43  680 4688742;Mike.Williams@univie.ac.at;0
C0000004340;Christian McCaffrey;2006-04-10;+43  664 6194220;Christian.McCaffrey@gmail.com;1
C0000004341;John Ross;1992-02-28;+43  664 8560046;John.Ross@me.com;0
C0000004342;Patrick Mahomes;1944-03-14;+43  664 2571994;Patrick.Mahomes@me.com;0
C0000004343;Marshon Lattimore;1994-03-14;+43  680 5187044;Marshon.Lattimore@gmx.de;0
C0000004344;Deshaun Watson;1957-12-30;+43  676 9492950;Deshaun.Watson@gmail.com;0
C0000004345;Haason Reddick;1976-09-26;+43  664 2725963;Haason.Reddick@yahoo.com;0
C0000004346;Derek Barnett;1941-09-02;+43  680 6220863;Derek.Barnett@yahoo.com;0
C0000004347;Malik Hooker;1965-09-01;+43  676 3079702;Malik.Hooker@me.com;0
C0000004348;Marlon Humphrey;1973-07-06;+43  664 4667615;Marlon.Humphrey@hotmail.com;0
C0000004349;Jonathan Allen;1965-03-15;+43  680 2046289;Jonathan.Allen@chello.at;0
C0000004350;Adoree' Jackson;1983-05-07;+43  680 4175115;Adoree.Jackson@hotmail.com;1
C0000004351;O.J. Howard;1958-02-17;+43  664 6857315;O.JHoward@hotmail.com;0
C0000004352;Garett Bolles;1996-07-17;+43  664 4222425;Garett.Bolles@hotmail.com;0
C0000004353;Jarrad Davis;1963-08-14;+43  676 1395939;Jarrad.Davis@gmx.at;0
C0000004354;Charles Harris;1943-03-31;+43  1 6141351;Charles.Harris@gmx.at;0
C0000004355;Evan Engram;1992-07-17;+43  1 1101237;Evan.Engram@chello.at;0
C0000004356;Gareon Conley;1958-10-20;+43  664 4898483;Gareon.Conley@chello.at;0
C0000004357;Jabrill Peppers;1994-10-09;+43  1 5371637;Jabrill.Peppers@chello.at;0
C0000004358;Takkarist McKinley;2001-04-27;+43  680 2996514;Takkarist.McKinley@univie.ac.at;0
C0000004359;TreDavious White;1985-12-23;+43  1 7943586;TreDavious.White@me.com;0
C0000004360;Taco Charlton;1975-03-14;+43  680 7947287;Taco.Charlton@gmx.at;1
C0000004361;David Njoku;1981-07-24;+43  1 1071977;David.Njoku@univie.ac.at;0
C0000004362;T.J. Watt;1968-04-16;+43  664 5934185;T.JWatt@hotmail.com;0
C0000004363;Reuben Foster;1966-01-02;+43  680 2076421;Reuben.Foster@univie.ac.at;0
C0000004364;Ryan Ramczyk;1962-06-06;+43  680 6380666;Ryan.Ramczyk@example.com;0
C0000004365;Kevin King;1999-11-16;+43  680 6220844;Kevin.King@gmx.de;0
C0000004366;Cam Robinson;1954-07-10;+43  664 1305723;Cam.Robinson@chello.at;0
C0000004367;Malik McDowell;1983-09-15;+43  664 7527603;Malik.McDowell@gmx.at;0
C0000004368;Budda Baker;1987-02-13;+43  664 8119191;Budda.Baker@univie.ac.at;0
C0000004369;Zay Jones;1941-01-12;+43  680 7440037;Zay.Jones@chello.at;0
C0000004370;Forrest Lamp;1962-01-30;+43  664 2752854;Forrest.Lamp@yahoo.com;1
C0000004371;Marcus Maye;1979-07-05;+43  676 6528445;Marcus.Maye@yahoo.com;0
C0000004372;Curtis Samuel;1977-11-19;+43  680 5276606;Curtis.Samuel@example.com;0
C0000004373;Dalvin Cook;1958-09-21;+43  676 9781519;Dalvin.Cook@chello.at;0
C0000004374;Marcus Williams;1968-08-20;+43  680 6436513;Marcus.Williams@chello.at;0
C0000004375;Sidney Jones;1980-01-29;+43  1 2962638;Sidney.Jones@me.com;0
C0000004376;Gerald Everett;1996-11-23;+43  1 2221750;Gerald.Everett@gmail.com;0
C0000004377;Adam Shaheen;2002-01-09;+43  664 4909187;Adam.Shaheen@gmx.at;0
C0000004378;Quincy Wilson;1976-05-15;+43  680 9683598;Quincy.Wilson@univie.ac.at;0
C0000004379;Tyus Bowser;2004-09-17;+43  680 8518268;Tyus.Bowser@gmx.de;0
C0000004380;Joe Mixon;1952-10-29;+43  676 8182253;Joe.Mixon@chello.at;1
C0000004381;Ryan Anderson;1964-01-22;+43  676 7534314;Ryan.Anderson@univie.ac.at;0
C0000004382;Justin Evans;1988-04-08;+43  664 1291973;Justin.Evans@chello.at;0
C0000004383;DeMarcus Walker;1967-03-14;+43  676 5552332;DeMarcus.Walker@outlook.com;0
C0000004384;DeShone Kizer;1958-09-21;+43  664 5231663;DeShone.Kizer@yahoo.com;0
C0000004385;Teez Tabor;1954-03-08;+43  676 9532948;Teez.Tabor@outlook.com;0
C0000004386;Raekwon McMillan;2005-10-24;+43  664 7361629;Raekwon.McMillan@chello.at;0
C0000004387;Dalvin Tomlinson;1985-11-17;+43  1 1305193;Dalvin.Tomlinson@gmx.at;0
C0000004388;Obi Melifonwu;1969-11-24;+43  664 4607601;Obi.Melifonwu@chello.at;0
C0000004389;Zach Cunningham;1977-04-30;+43  680 1999196;Zach.Cunningham@outlook.com;0
C0000004390;Ethan Pocic;2002-11-27;+43  664 6688287;Ethan.Pocic@gmx.at;1
